1250,ツ)白金台店
1251,ツ)都立大学店
1252,ツ)中山店
1253,ツ)たまﾌﾟﾗｰｻﾞ駅前店
1256,ツ)淵野辺駅前店
1261,ツ)高輪台店
1264,ツ)大和渋谷店
1266,ツ)磯部店
1269,ツ)藤沢菖蒲沢店
1270,ツ)南品川店
1274,ツ)五月台駅前店
1275,ツ)大和駅前店
1277,ツ)相模原矢部店
1278,ツ)南林間駅前店
1279,ツ)ﾗｲｽﾞﾓｰﾙ綾瀬店
1282,ツ)善行駅前店
1289,ツ)苫小牧明野新町店
1294,ツ)帯広大通南24丁目
1301,ツ)忠和店
1302,ツ)栗東安養寺店
1303,ツ)北見公園店
1309,ツ)日進赤池店
1310,ツ)恵み野西店
1313,ツ)苫小牧桜木店
1318,ツ)双葉響が丘店
1320,ツ)旭川末広北店
1329,ツ)富良野弥生店
1334,ツ)東十条北口店
1339,ツ)花川南店
1347,ツ)住吉苅田店
1349,ツ)八戸諏訪店
1351,ツ)相模原西橋本店
1352,ツ)紫波中央店
1357,ツ)高畠店
1363,ツ)東苗穂７条店
1365,ツ)北１８条東店
1377,ツ)旭川緑が丘店
1385,ツ)宇都宮平松本町店
1388,ツ)平岸店
1391,ツ)東根店
1392,ツ)能代北店
1393,ツ)北茨城大津店
1397,ツ)手稲曙3条店
1398,ツ)手稲星置駅前店
1405,ツ)石巻蛇田店
1408,ツ)宝塚末成店
1414,ツ)苫小牧弥生店
1416,ツ)蒲生四丁目駅前店
1417,ツ)石巻あゆみ野店
1425,ツ)生野田島店
1426,ツ)弘前駅前店
1429,ツ)尼崎富松店
1433,ツ)伊丹中央店
1437,ツ)拓北６条店
1439,ツ)尾頭橋店
1441,ツ)苫小牧音羽店
1452,ツ)宮の森３条店
1454,ツ)富久山福原店
1465,ツ)稚内栄店
1466,ツ)神居十字街店
1473,ツ)月寒東２条店
1474,ツ)紀三井寺店
1475,ツ)栄通店
1476,ツ)新潟関屋店
1477,ツ)上溝店
1485,ツ)岩見沢駅前店
1487,ツ)仙台南小泉店
1494,ツ)仙台柳生店
1499,ツ)むつ小川店
1500,ツ)韮崎本町店
1502,ツ)燕吉田店
1510,ツ)ﾒﾃﾞｨﾓﾃｲﾈ調剤薬局
1521,ツ)旭川駅前店
1534,ツ)新琴似4番通店
1545,ツ)米沢相生町店
1552,ツ)天王寺真法院店
1554,ツ)函館湯川西店
1558,ツ)小樽錦町店
1559,ツ)盛岡津志田店
1564,ツ)大阪南住吉店
1566,ツ)村上荒川店
1569,ツ)新潟女池店
1571,ツ)花巻御田屋町店
1574,ツ)宇都宮白沢店
1583,ツ)キセラ川西店
1591,ツ)イオンタウン矢本
1596,ツ)紋別緑町店
1597,ツ)本町店
1612,ツ)旭川４条店
1614,ツ)伏見直違橋店
1621,ツ)南6条店
1625,ツ)伏見舞台店
1628,ツ)長津田みなみ台店
1633,ツ)大潟村店
1638,ツ)発寒１３条店
1639,ツ)盛岡西見前店
1640,ツ)高知西店
1644,ツ)新潟亀田店
1654,ツ)西野3条店
1660,ツ)那須塩原島方店
1663,ツ)大館中道店
1674,ツ)盛岡盛南店
1684,ツ)永山3条西店
1685,ツ)仙台泉中央３丁目
1687,ツ)世田谷千歳台店
1688,ツ)宮城色麻店
1690,ツ)南国中央店
1691,ツ)酒田若原店
1698,ツ)長沼中央店
1702,ツ)旭川豊岡７条店
1705,ツ)旭川7条店
1707,ツ)北見三輪北店
1711,ツ)高知比島店
1716,ツ)二十人町店
1719,ツ)長田神社前店
1720,ツ)旭川４条西店
1724,ツ)豊平5条店
1725,ツ)鶴見市場店
1727,ツ)今福鶴見店
1733,ツ)南光台４丁目店
1734,ツ)紫波南店
1743,ツ)石橋店
1749,ツ)山形瀬波店
1755,ツ)男鹿払戸店
1758,ツ)函館鍛冶店
1761,ツ)相模原由野台店
1762,ﾂ)大阪公立大学病院前
1766,ツ)北４条店
1767,ツ)Ｎ４薬局
1772,ツ)大鳥居駅前店
1773,ツ)長町南店
1781,ツ)北仙台駅前店
1784,ツ)仙台通町店
1785,ツ)遠野松崎店
1791,ツ)盛岡愛宕店
1798,ツ)旭川中央店
1823,ツ)旭川神居東店
1824,ツ)黒石一番町店
1828,ツ)甲府徳行店
1830,ツ)旭川末広5条店
1831,ツ)帯広西２１条店
1834,ツ)山形緑町店
1836,ツ)たまプラーザ駅東
1838,ツ)粉河店
1844,ツ)八軒4条店
1845,ツ)若葉台イースト店
1848,ツ)郡山島店
1854,ツ)薊野店
1855,ツ)山梨正徳寺店
1860,ツ)仙台新田東店
1862,ツ)盛岡本町通店
1869,ツ)上田店
1870,ツ)西宮今津店
1873,ツ)川崎駅前大通り店
1874,ツ)江刺店
1876,ツ)仙台台原店
1880,ツ)横浜東寺尾店
1883,ツ)菊水元町8条店
1884,ツ)会津本町店
1885,ツ)京都府庁前店
1894,ツ)八幡平バイパス店
1895,ツ)なないろの里店
1896,ツ)山形南原店
1908,ツ)仙台二日町店
1911,ツ)男鹿みさき店
1930,ツ)多賀城中央店
1931,ツ)横手平鹿店
1936,ツ)置賜病院前店
1941,ツ)室蘭中島北店
1944,ツ)富良野日の出店
1947,ツ)旭川近文店
1951,ツ)秋田山王店
1961,ツ)本荘店
1964,ツ)盛岡向中野東店
1965,ツ)古河中央店
1972,ツ)江別高砂店
1973,ツ)三本柳店
1974,ツ)十和田中央店
1976,ツ)所沢東町店
3358,ツ)中標津病院前店
3361,ツ)天童店
3367,ツ)稚内潮見店
3368,ツ)南郷20丁目店
3375,ツ)北見東三輪店
3378,ツ)富士見ヶ丘店
3382,ツ)名寄西4条
3386,ツ)秋田手形店
3388,ツ)千歳北陽店
3389,ツ)南稚内店
3390,ツ)【青森】大野店
3391,ツ)青森新田店
3392,ツ)名寄西5条店
3394,ツ)湖南岩根店
3395,ツ)仙台東中田店
3426,ツ)気仙沼上田中店
3435,ツ)苫小牧清水店
3448,ツ)尼崎東園田店
3450,ツ)釧路豊川店
3457,ツ)澄川６条店
3459,ツ)富良野緑町店
3460,ツ)旭川神楽店
3463,ツ)仙台落合店
3466,ツ)秋田広面西店
3481,ツ)西宮久保店
3482,ツ)岸和田下松店
3492,ツ)石巻大街道店
3496,ツ)仙台大和町5丁目店
3499,ツ)N6薬局
3503,ツ)北6条店
3504,ツ)瑠璃光店
3506,ツ)滝子店
3507,ツ)新安城駅前店
3512,ツ)中央台店
3515,ツ)師勝店
3516,ツ)小牧店
3523,ツ)西春店
3529,ツ)原店
3530,ツ)新守山店
3531,ツ)志賀公園店
3532,ツ)勝川駅店
3533,ツ)高蔵寺白山店
3536,ツ)如意申店
3539,ツ)豊田松ヶ枝店
3540,ツ)清須店
3549,ツ)稲沢ﾊﾟｰﾙｼﾃｨ店
3550,ツ)滝の水店
3556,ツ)長久手東浦店
3559,ツ)八勝通店
3560,ツ)篭山店
3561,ツ)本山駅店
3562,ツ)豊田若林店
3563,ツ)牧の原店
3564,ツ)豊田前山店
3565,ツ)鹿田清水店
3569,ツ)塩釜口店
3571,ツ)一社店
3572,ツ)宝地店
3573,ツ)みなと入場店
3574,ツ)藤が丘店
3575,ツ)ささしまGG店
3576,ツ)ﾗｳﾝﾄﾞｽﾎﾟｯﾄ一社店
3579,ツ)又穂店
3580,ツ)岩塚店
3582,ツ)岩野店
3584,ツ)浅間町店
3586,ツ)東郷店
3592,ツ)東野店
3593,ツ)野並店
3594,ツ)大野木店
3595,ツ)上飯田店
3596,ツ)刈谷一ツ木店
5027,ツ)末広町駅前店
5036,ツ)京都桂店
5039,ツ)町田木曽西店
5043,ツ)旭川大町店
5058,ツ)東北大学病院前店
2602,福)実籾店
2603,福)三咲店
2604,福)新高根店
2606,福)天王台店
2608,福)西新井大師前駅店
2609,福)増尾店
2611,福)西船橋店
2621,福)浦安店
2623,福)浦安駅前店
2625,福)本埜店
2633,福)実籾２号店
2634,福)酒々井店
2635,福)鎌ケ谷駅前店
2636,福)東船橋店
2640,福)夏見台店
2643,福)馬橋店
2645,福)新検見川店
2646,福)千葉中央店
2647,福)市川大野店
2648,福)白井駅前店
2650,福)銀座店
2651,福)吉川駅前店
2654,福)うすい駅前店
2655,福)市川南口店
2657,福)南砂店
2660,福)東陽町店
2662,福)柏西口店
2666,福)南流山店
2674,福)木更津２号店
2678,福)八千代台西口店
2684,福)南千住店
2686,福)東雲店
2688,福)海神店
2689,福)越谷店
2693,福)船橋市場通り店
2697,福)船橋法典店
2699,福)大島店
2700,福)大島調剤薬局
2701,福)豊富店
2702,福)船橋ＦＡＣＥ店
2703,福)上板橋店
2705,福)三郷中央店
2707,福)公団店
2708,福)八千代高津店
2711,福)筑波学園店
2713,福)ＢｉＶｉ店
2715,福)ｱｸﾛｽﾓｰﾙ新鎌ケ谷
2717,福)成田はなのき台店
2718,福)船橋日大前店
2720,福)大森八幡通り店
2722,福)鎌ケ谷店
2730,福)市川大野駅前店
2732,福)南千住７丁目店
2734,福)東道野辺店
2738,福)西新井店
2739,福)田端新町店
2740,福)芝山店
2741,福)北柏店
2743,福)塚田店
2744,福)飯山満店
2751,福)市川国分店
2753,福)印西内野店
2756,福)市原姉崎店
2757,福)瑞江店
2758,福)新鎌ケ谷北口店
2761,福)行徳駅前店
2762,福)東船橋駅前店
2763,福)船橋ＦＡＣＥⅡ店
2765,福)野田山崎店
2768,福)津田沼店
2769,福)新鎌ケ谷南口店
2770,福)柏旭町店
2771,福)八広駅前店
2774,福)常盤平１丁目店
2777,福)江戸川中央店
2778,福)八幡駅前店
2780,福)豊洲店
2783,福)幕張ベイタウン店
2784,福)南千住調剤薬局
2787,福)大島駅前店
2788,福)天王台北口店
2789,福)飯田橋店
2792,福)新鎌ケ谷店
2793,福)仁戸名店
2805,福)津田沼南口店
2808,福)都賀駅前店
2811,福)川間店
2812,福)船橋古作店
2818,福)市川駅前店
2823,福)曳舟店
2825,福)ビビット南船橋店
2829,福)京島１丁目店
2831,福)椿森店
2833,福)飯山満吹上店
2837,福)ユーカリが丘店
2843,福)市谷田町店
2844,福)千駄堀店
2845,福)相之川店
2848,福)ﾌｫﾚｽﾄﾓｰﾙ印西牧ﾉ原
2850,福)西船橋４丁目店
2851,福)六町店
2852,福)逆井店
2854,福)高田馬場店
2855,福)初富本町店
2861,福)南砂２丁目店
2862,福)高田馬場駅西口店
2863,福)東鎌ケ谷店
2864,福)葛飾鎌倉店
2866,福)白山店
2870,福)東松戸店
2871,福)新柏店
2881,福)緑が丘店
2882,福)一之江店
2883,福)青戸３丁目店
2885,福)本中山４丁目店
2887,福)篠崎店
2888,福)市川北方店
2889,福)芝山４丁目店
2890,福)鎌ケ谷大仏店
2894,福)京成大久保駅前店
2895,福)江戸川橋店
2896,福)八潮駅前店
2897,福)宮久保４丁目店
2898,福)西早稲田店
2916,福)東麻布店
2917,福)千葉桜木店
2918,福)真砂店
2919,福)末広店
2920,福)作新台店
2921,福)千葉ニュータウン
2922,福)東五反田店
2923,福)ﾆｭｰﾀｳﾝﾒﾃﾞｨｶﾙﾓｰﾙ
2924,福)東陽町3丁目店
2925,福)船橋行田店
2926,福)幕張本郷6丁目店
2927,福)堀切菖蒲園
2928,福)大島６丁目店
2929,福)市川鬼高店
2930,福)森下１丁目店
2931,福)飯田橋２号店
2933,福)立花店
2934,福)常盤平店
2940,福)東向島駅前店
2943,福)金町駅北口店
2946,福)本大久保5丁目店
2952,福)志木幸町店
2953,福)浦安当代島店
2955,福)浦安駅南口店
2957,福)東船橋1丁目店
2963,福)砂町店
3001,西)橋南店
3003,西)北本町店
3005,西)春日店
3007,西)塩冶店
3008,西)斐川店
3009,西)大田店
3010,西)角盤店
3011,西)東津田店
3013,西)東福原店
3014,西)出雲駅南店
3018,西)安来店
3021,西)両三柳店
3024,西)古志原店
3026,西)大塚店
3027,西)境港店
3029,西)白枝店
3042,西)出雲駅北店
3046,西)大東店
3047,西)大田中央店
3052,西)淀江店
3059,西)出雲大社店
3060,西)乃白店
3067,西)学園南店
3077,西)大庭店
3616,西)緑井店
3618,西)大竹店
3621,西)亀山店
3622,西)長楽寺店
3627,西)舟入本町店
3629,西)下温品店
3631,西)佐方店
3639,西)西条西店
3640,西)広本町店
3642,西)安古市店
3643,西)平和大通り店
3644,西)広白石店
3645,西)高陽矢口店
3646,西)八丁堀店
3648,西)府中本町店
3649,西)己斐駅前店
3658,西)三次店
3661,西)大野店
3667,西)光町店
3668,西)日赤病院前店
3669,西)鉄砲町店
3673,西)海田栄町店
3681,西)宮内店
3683,西)八幡西店
3685,西)吉島店
3686,西)横川駅ビル店
3688,西)千代田店
3696,西)福山伊勢丘店
3697,西)福山駅家店
3698,西)福山幕山薬局
3705,西)庚午店
3707,西)周南周陽店
3713,西)三次東店
3715,西)八木店
3717,西)宇部琴芝店
3718,西)フォレオ広島東店
3720,西)フレスポ西風新都
3723,西)地下街シャレオ店
3730,西)宇品東店
3735,西)己斐本町店
3738,西)段原店
3741,西)祇園店
3744,西)三原古浜店
3746,西)相田店
3750,西)古江駅前店
3751,西)光町２号店
3755,西)日赤病院前２号店
3758,西)山口小郡店
3759,西)八丁堀交差点前店
3771,西)県病院前店
3778,西)上山口店
3780,西)益田日赤病院前店
3782,西)井口明神店
3786,西)八木城南店
3789,西)三原宮浦店
3790,西)ハピアス駅家店
3796,西)小倉三萩野店
3797,西)白島通り店
3799,西)ｲｵﾝﾀｳﾝ周南久米
3801,西)舟入市民病院前店
3802,西)福山御船店
3808,西)片原店
3812,西)日赤病院前３号店
3815,西)楠木店
3818,西)今宿店
3819,西)古賀美郷店
3823,西)口田店
3826,西)春日２号店
3828,西)新飯塚店
3831,西)小田部店
3847,西)十日市店
3850,西)呉四ツ道路店
3852,西)ﾒﾃﾞｨｶﾙﾓｰﾙ吉島店
3853,西)米原6丁目店
3855,西)庚午中店
3857,西)八丁堀電停前店
3863,西)藤三広店
3864,西)呉共済病院前店
3866,西)医大北店
3867,西)中須店
3868,西)戸坂店
3869,西)江頭エーザイ店
3870,西)府中桃山店
3872,西)高屋店
3880,西)ﾒﾃﾞｨｶﾙﾓｰﾙ六本松店
3882,西)北田町店
3887,西)吉島西一丁目店
3888,西)宇部沼1丁目店
3891,西)八屋店
3892,西)西川津店
3893,西)皆生店
3896,西)福岡松島店
3908,西)JA広島総合病院前
3910,西)安佐市民病院店
3911,西)叶店
3913,西)皆賀薬局
3915,西)ｱｸﾛｽﾌﾟﾗｻﾞ三原店
3916,西)福山加茂店
3917,西)開成店
3921,西)西条御条店
3922,西)東出雲店
3923,西)ﾒﾃﾞｨｶﾙﾓｰﾙ向洋駅北
3924,西)大町西店
3925,西)ｱｸﾛｽﾌﾟﾗｻﾞ神辺店
3926,西)岩国中津店
3928,西)西観音店
3930,西)府中浜田店
3932,西)福山松永店
3933,西)川津北店
3934,西)鳥飼店
3936,西)翠店
3939,西)宇部鍋倉店
3940,西)宇品東6丁目店
3943,西)西岩国店
3945,西)防府松崎店
3947,西)大善寺店
3948,西)福山野上薬局
3949,西)福田店
3950,西)米原店
3953,西)ﾒﾃﾞｨｶﾙﾓｰﾙ安佐北店
3954,西)戸畑区役所前店
3955,西)ﾌﾚｽﾎﾟ三次ﾌﾟﾗｻﾞ
3957,西)ﾒﾃﾞｨｶﾙﾓｰﾙ大庭店
3958,西)薬院店
3961,西)久留米合川店
3964,西)沼田伴店
3979,西)竜王店
3980,西)宇品西店
3984,西)小倉片野店
3986,西)西鉄久留米駅前店
3987,西)古志原5丁目店
3991,西)東本浦店
3992,西)東雲本町店
3994,西)港店
4500,西)広島駅北店
4511,西)西新店
4514,西)ﾒﾃﾞｨｶﾙﾓｰﾙ田和山店
4112,レ)新空港通り店
4117,レ)道後石手店
4120,レ)南久米店
4121,レ)鷹子店
4124,レ)天山店
4131,レ)余戸店
4139,レ)味酒店
4160,レ)波止浜店
4179,レ)新居浜中央店
4193,レ)れんげ店
4194,レ)宇和インター店
4213,レ)羽ノ浦店
4225,レ)鳴門店
4232,レ)十川店
4234,レ)牟礼店
4249,レ)坂出中央店
4257,レ)多度津店
4260,レ)詫間店
4274,レ)矢野駅前店
4281,レ)川内店
4287,レ)長楽寺店
4295,レ)日赤前店
4297,レ)中央店
4298,レ)拓川店
4301,レ)道後店
4302,レ)平井店
4303,レ)星の岡店
4306,レ)古三津店
4308,レ)馬木店
4309,レ)いよ米湊店
4310,レ)北高下店
4311,レ)今治東店
4313,レ)とみす店
4315,レ)さぬきしど店
4316,レ)太田調剤
4317,レ)藤塚店
4318,レ)朝日町店
4319,レ)丸亀城東店
4323,レ)松末店
4329,レ)古川店
4332,レ)小豆島池田店
4334,レ)中萩店
4337,レ)仏生山店
4342,レ)和気店
4351,レ)喜田村店
4355,レ)問屋町店
4364,レ)別府店
4370,レ)椿店
4376,レ)三島金子店
4378,レ)大新田店
4381,レ)今里店
4392,レ)佐古店
4393,レ)藤原店
4394,レ)馬越店
4399,レ)平野店
4400,レ)道後樋又店
4402,レ)宮西店
4403,レ)グラン重信店
4404,レ)垣生店
4405,レ)束本店
4410,レ)庄町店
4414,レ)青山店
4422,レ)新居浜松木店
4424,レ)森松店
4425,レ)城北新町店
4427,レ)土居田店
4428,レ)木太店
4429,レ)鹿田本町店
4430,レ)沖浜店
4431,レ)雄町店
4434,レ)六軒家
4451,レ)香西店
4461,レ)福成店
4612,イ)伊集院店
4617,イ)薬園店
4630,イ)伊敷梅ヶ渕店
4634,イ)板付店
4686,イ)佐敷店
4716,イ)福工大前駅店
4754,イ)読谷店
4777,イ)築城店
4808,イ)千代田店
4810,イ)大村店
4812,イ)中川通り店
4814,イ)野芥店
4815,イ)井尻店
4816,イ)市民病院前店
4817,イ)大分駅南店
4818,イ)千早駅前店
4819,イ)吉塚駅前店
4828,イ)市崎店
4831,イ)行橋店
4833,イ)西新店
4838,イ)大東店
4848,イ)小田部店
4850,イ)下荒田店
4852,イ)バークレーズ浦添
4854,イ)月出店
4858,イ)大分医大前店
4862,イ)博多駅南6丁目店
4864,イ)上荒田店
4866,イ)福江本店
4867,イ)福江濠前店
4868,イ)福江松山店
4873,イ)畑中店
0010,閉)ツ)大町店
0145,閉)ツ)富良野緑町店
0272,閉)ツ)大街道店
0333,閉)天童店
0445,閉)ツ)南稚内店
0448,閉)ツ)中園店
0614,閉)ツ)苫小牧住吉店
0746,閉)ツ)花巻高木店
0851,閉)ツ)名取手倉田店
1195,閉)ツ)湖南岩根店
1203,閉)ツ)仙台五橋店
1603,閉)ツ)須崎東店
1646,閉)ツ)大山東店
1667,閉)ツ)日光安良沢店
1675,閉)ツ)山形清住店
1747,閉)ツ)宇治徳洲会病院
1769,閉)ツ)村上緑町店
1858,閉)ツ)北１０条西店
1897,閉)ツ)北杜長坂店
1915,閉)ツ)大街道東店
3032,閉)西)古志原三丁目店
3505,休)ツ)春日井高山店
3567,閉)ツ)滝子店
3585,閉)ツ)豊明三崎店
3587,休)ツ)一宮森本店
3590,閉)ツ)辻町店
3650,閉)西)東雲店
3676,閉)西)西岩国店
3752,閉)西)マツダ病院前店
4719,閉)イ)新都心おもろま
